+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                    ;
+----------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; u0|mdma_to_idct_accel|dispatcher_internal|the_descriptor_buffers|the_read_command_FIFO|the_dp_ram|auto_generated                                         ; 154   ; 0              ; 0            ; 0              ; 128    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_to_idct_accel|dispatcher_internal|the_descriptor_buffers|the_read_command_FIFO                                                                   ; 150   ; 0              ; 0            ; 0              ; 135    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_to_idct_accel|dispatcher_internal|the_descriptor_buffers|the_read_signal_breakout                                                                ; 130   ; 243            ; 43           ; 243            ; 413    ; 243             ; 243           ; 243             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_to_idct_accel|dispatcher_internal|the_descriptor_buffers|the_write_signal_breakout                                                               ; 130   ; 261            ; 52           ; 261            ; 404    ; 261             ; 261           ; 261             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_to_idct_accel|dispatcher_internal|the_descriptor_buffers                                                                                         ; 152   ; 26             ; 1            ; 26             ; 571    ; 26              ; 26            ; 26              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_to_idct_accel|dispatcher_internal                                                                                                                ; 840   ; 395            ; 254          ; 395            ; 292    ; 395             ; 395           ; 395             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_to_idct_accel                                                                                                                                    ; 223   ; 0              ; 0            ; 0              ; 109    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|write_mstr_internal|the_write_burst_control                                                                              ; 92    ; 13             ; 0            ; 13             ; 41     ; 13              ; 13            ; 13              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|write_mstr_internal|the_byte_enable_generator|the_thirty_two_bit_byteenable_FSM|upper_sixteen_bit_byteenable_FSM         ; 4     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|write_mstr_internal|the_byte_enable_generator|the_thirty_two_bit_byteenable_FSM|lower_sixteen_bit_byteenable_FSM         ; 4     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|write_mstr_internal|the_byte_enable_generator|the_thirty_two_bit_byteenable_FSM                                          ; 8     ; 0              ; 0            ; 0              ; 5      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|write_mstr_internal|the_byte_enable_generator                                                                            ; 8     ; 4              ; 0            ; 4              ; 5      ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|write_mstr_internal|the_ST_to_MM_Adapter                                                                                 ; 68    ; 0              ; 32           ; 0              ; 33     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|write_mstr_internal|the_st_to_master_fifo|auto_generated|dpfifo|wr_ptr                                                   ; 4     ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|write_mstr_internal|the_st_to_master_fifo|auto_generated|dpfifo|usedw_counter                                            ; 5     ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|write_mstr_internal|the_st_to_master_fifo|auto_generated|dpfifo|rd_ptr_msb                                               ; 4     ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|write_mstr_internal|the_st_to_master_fifo|auto_generated|dpfifo|three_comparison                                         ; 20    ; 10             ; 0            ; 10             ; 1      ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|write_mstr_internal|the_st_to_master_fifo|auto_generated|dpfifo|almost_full_comparer                                     ; 20    ; 10             ; 0            ; 10             ; 1      ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|write_mstr_internal|the_st_to_master_fifo|auto_generated|dpfifo|FIFOram                                                  ; 68    ; 0              ; 0            ; 0              ; 44     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|write_mstr_internal|the_st_to_master_fifo|auto_generated|dpfifo                                                          ; 49    ; 0              ; 0            ; 0              ; 56     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|write_mstr_internal|the_st_to_master_fifo|auto_generated                                                                 ; 49    ; 0              ; 0            ; 0              ; 56     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|write_mstr_internal                                                                                                      ; 306   ; 264            ; 194          ; 264            ; 333    ; 264             ; 264           ; 264             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|dispatcher_internal|the_response_block                                                                                   ; 63    ; 308            ; 63           ; 308            ; 308    ; 308             ; 308           ; 308             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|dispatcher_internal|the_csr_block                                                                                        ; 150   ; 22             ; 0            ; 22             ; 40     ; 22              ; 22            ; 22              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|dispatcher_internal|the_descriptor_buffers|the_write_command_FIFO|the_dp_ram|auto_generated                              ; 154   ; 0              ; 0            ; 0              ; 128    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|dispatcher_internal|the_descriptor_buffers|the_write_command_FIFO                                                        ; 150   ; 0              ; 0            ; 0              ; 135    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|dispatcher_internal|the_descriptor_buffers|the_read_command_FIFO|the_dp_ram|auto_generated                               ; 154   ; 0              ; 0            ; 0              ; 128    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|dispatcher_internal|the_descriptor_buffers|the_read_command_FIFO                                                         ; 150   ; 2              ; 0            ; 2              ; 135    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|dispatcher_internal|the_descriptor_buffers|the_read_signal_breakout                                                      ; 130   ; 243            ; 43           ; 243            ; 413    ; 243             ; 243           ; 243             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|dispatcher_internal|the_descriptor_buffers|the_write_signal_breakout                                                     ; 130   ; 261            ; 52           ; 261            ; 404    ; 261             ; 261           ; 261             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|dispatcher_internal|the_descriptor_buffers                                                                               ; 152   ; 17             ; 1            ; 17             ; 571    ; 17              ; 17            ; 17              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel|dispatcher_internal                                                                                                      ; 840   ; 395            ; 213          ; 395            ; 292    ; 395             ; 395           ; 395             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_ycbcr_to_rgb_accel                                                                                                                          ; 222   ; 0              ; 0            ; 0              ; 109    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|write_mstr_internal|the_write_burst_control                                                                                      ; 92    ; 13             ; 0            ; 13             ; 41     ; 13              ; 13            ; 13              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|write_mstr_internal|the_byte_enable_generator|the_thirty_two_bit_byteenable_FSM|upper_sixteen_bit_byteenable_FSM                 ; 4     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|write_mstr_internal|the_byte_enable_generator|the_thirty_two_bit_byteenable_FSM|lower_sixteen_bit_byteenable_FSM                 ; 4     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|write_mstr_internal|the_byte_enable_generator|the_thirty_two_bit_byteenable_FSM                                                  ; 8     ; 0              ; 0            ; 0              ; 5      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|write_mstr_internal|the_byte_enable_generator                                                                                    ; 8     ; 4              ; 0            ; 4              ; 5      ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|write_mstr_internal|the_ST_to_MM_Adapter                                                                                         ; 68    ; 0              ; 32           ; 0              ; 33     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|write_mstr_internal|the_st_to_master_fifo|auto_generated|dpfifo|wr_ptr                                                           ; 4     ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|write_mstr_internal|the_st_to_master_fifo|auto_generated|dpfifo|usedw_counter                                                    ; 5     ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|write_mstr_internal|the_st_to_master_fifo|auto_generated|dpfifo|rd_ptr_msb                                                       ; 4     ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|write_mstr_internal|the_st_to_master_fifo|auto_generated|dpfifo|three_comparison                                                 ; 20    ; 10             ; 0            ; 10             ; 1      ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|write_mstr_internal|the_st_to_master_fifo|auto_generated|dpfifo|almost_full_comparer                                             ; 20    ; 10             ; 0            ; 10             ; 1      ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|write_mstr_internal|the_st_to_master_fifo|auto_generated|dpfifo|FIFOram                                                          ; 68    ; 0              ; 0            ; 0              ; 44     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|write_mstr_internal|the_st_to_master_fifo|auto_generated|dpfifo                                                                  ; 49    ; 0              ; 0            ; 0              ; 56     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|write_mstr_internal|the_st_to_master_fifo|auto_generated                                                                         ; 49    ; 0              ; 0            ; 0              ; 56     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|write_mstr_internal                                                                                                              ; 306   ; 264            ; 194          ; 264            ; 333    ; 264             ; 264           ; 264             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|dispatcher_internal|the_response_block                                                                                           ; 63    ; 308            ; 63           ; 308            ; 308    ; 308             ; 308           ; 308             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|dispatcher_internal|the_csr_block                                                                                                ; 150   ; 22             ; 0            ; 22             ; 40     ; 22              ; 22            ; 22              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|dispatcher_internal|the_descriptor_buffers|the_write_command_FIFO|the_dp_ram|auto_generated                                      ; 154   ; 0              ; 0            ; 0              ; 128    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|dispatcher_internal|the_descriptor_buffers|the_write_command_FIFO                                                                ; 150   ; 0              ; 0            ; 0              ; 135    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|dispatcher_internal|the_descriptor_buffers|the_read_command_FIFO|the_dp_ram|auto_generated                                       ; 154   ; 0              ; 0            ; 0              ; 128    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|dispatcher_internal|the_descriptor_buffers|the_read_command_FIFO                                                                 ; 150   ; 2              ; 0            ; 2              ; 135    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|dispatcher_internal|the_descriptor_buffers|the_read_signal_breakout                                                              ; 130   ; 243            ; 43           ; 243            ; 413    ; 243             ; 243           ; 243             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|dispatcher_internal|the_descriptor_buffers|the_write_signal_breakout                                                             ; 130   ; 261            ; 52           ; 261            ; 404    ; 261             ; 261           ; 261             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|dispatcher_internal|the_descriptor_buffers                                                                                       ; 152   ; 17             ; 1            ; 17             ; 571    ; 17              ; 17            ; 17              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel|dispatcher_internal                                                                                                              ; 840   ; 395            ; 213          ; 395            ; 292    ; 395             ; 395           ; 395             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mdma_from_idct_accel                                                                                                                                  ; 222   ; 0              ; 0            ; 0              ; 109    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mailbox_simple_cpu1_to_cpu0                                                                                                                           ; 74    ; 0              ; 31           ; 0              ; 67     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mailbox_simple_cpu0_to_cpu1                                                                                                                           ; 74    ; 0              ; 31           ; 0              ; 67     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|dll0                                                                                                                                           ; 2     ; 0              ; 0            ; 0              ; 7      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|oct0                                                                                                                                           ; 1     ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|c0                                                                                                                                             ; 439   ; 181            ; 11           ; 181            ; 389    ; 181             ; 181           ; 181             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|irq_mapper                                                                                                                                  ; 2     ; 32             ; 2            ; 32             ; 32     ; 32              ; 32            ; 32              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|avalon_st_adapter_001|error_adapter_0                                                                                     ; 38    ; 1              ; 2            ; 1              ; 37     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|avalon_st_adapter_001                                                                                                     ; 38    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|avalon_st_adapter|error_adapter_0                                                                                         ; 38    ; 1              ; 2            ; 1              ; 37     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|avalon_st_adapter                                                                                                         ; 38    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|rsp_mux|arb|adder                                                                                                         ; 8     ; 4              ; 0            ; 4              ; 4      ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|rsp_mux|arb                                                                                                               ; 6     ; 0              ; 4            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|rsp_mux                                                                                                                   ; 189   ; 0              ; 0            ; 0              ; 95     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|rsp_demux_001                                                                                                             ; 96    ; 1              ; 2            ; 1              ; 94     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|rsp_demux                                                                                                                 ; 96    ; 1              ; 2            ; 1              ; 94     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|cmd_mux_001                                                                                                               ; 96    ; 0              ; 2            ; 0              ; 94     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|cmd_mux                                                                                                                   ; 96    ; 0              ; 2            ; 0              ; 94     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|cmd_demux                                                                                                                 ; 98    ; 4              ; 2            ; 4              ; 187    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|trk_mm_bridge_m0_limiter                                                                                                  ; 190   ; 0              ; 0            ; 0              ; 189    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|router_002|the_default_decode                                                                                             ; 0     ; 2              ; 0            ; 2              ; 2      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|router_002                                                                                                                ; 94    ; 0              ; 2            ; 0              ; 94     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|router_001|the_default_decode                                                                                             ; 0     ; 2              ; 0            ; 2              ; 2      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|router_001                                                                                                                ; 94    ; 0              ; 2            ; 0              ; 94     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|router|the_default_decode                                                                                                 ; 0     ; 3              ; 0            ; 3              ; 3      ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|router                                                                                                                    ; 94    ; 0              ; 3            ; 0              ; 94     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|sequencer_reg_file_inst_avl_agent_rsp_fifo                                                                                ; 134   ; 39             ; 0            ; 39             ; 93     ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|sequencer_reg_file_inst_avl_agent|uncompressor                                                                            ; 32    ; 1              ; 0            ; 1              ; 30     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|sequencer_reg_file_inst_avl_agent                                                                                         ; 263   ; 39             ; 39           ; 39             ; 282    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|sequencer_scc_mgr_inst_avl_agent_rsp_fifo                                                                                 ; 134   ; 39             ; 0            ; 39             ; 93     ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|sequencer_scc_mgr_inst_avl_agent|uncompressor                                                                             ; 32    ; 1              ; 0            ; 1              ; 30     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|sequencer_scc_mgr_inst_avl_agent                                                                                          ; 263   ; 39             ; 39           ; 39             ; 282    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|trk_mm_bridge_m0_agent                                                                                                    ; 157   ; 31             ; 62           ; 31             ; 126    ; 31              ; 31            ; 31              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|sequencer_reg_file_inst_avl_translator                                                                                    ; 101   ; 5              ; 14           ; 5              ; 76     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|sequencer_scc_mgr_inst_avl_translator                                                                                     ; 101   ; 5              ; 5            ; 5              ; 81     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1|trk_mm_bridge_m0_translator                                                                                               ; 100   ; 12             ; 2            ; 12             ; 95     ; 12              ; 12            ; 12              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_1                                                                                                                           ; 124   ; 0              ; 0            ; 0              ; 123    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_0|avalon_st_adapter_003|error_adapter_0                                                                                     ; 38    ; 1              ; 2            ; 1              ; 37     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_0|avalon_st_adapter_003                                                                                                     ; 38    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_0|avalon_st_adapter_002|error_adapter_0                                                                                     ; 38    ; 1              ; 2            ; 1              ; 37     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_0|avalon_st_adapter_002                                                                                                     ; 38    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_0|avalon_st_adapter_001|error_adapter_0                                                                                     ; 38    ; 1              ; 2            ; 1              ; 37     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_0|avalon_st_adapter_001                                                                                                     ; 38    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_0|avalon_st_adapter|error_adapter_0                                                                                         ; 38    ; 1              ; 2            ; 1              ; 37     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_0|avalon_st_adapter                                                                                                         ; 38    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_0|rsp_mux_002                                                                                                               ; 104   ; 0              ; 2            ; 0              ; 102    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_0|rsp_mux_001|arb|adder                                                                                                     ; 8     ; 4              ; 0            ; 4              ; 4      ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_0|rsp_mux_001|arb                                                                                                           ; 6     ; 0              ; 4            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_0|rsp_mux_001                                                                                                               ; 205   ; 0              ; 0            ; 0              ; 103    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_0|rsp_mux|arb|adder                                                                                                         ; 16    ; 8              ; 0            ; 8              ; 8      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_0|rsp_mux|arb                                                                                                               ; 8     ; 0              ; 4            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_0|rsp_mux                                                                                                                   ; 407   ; 0              ; 0            ; 0              ; 105    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_0|rsp_demux_003                                                                                                             ; 104   ; 1              ; 2            ; 1              ; 102    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_0|rsp_demux_002                                                                                                             ; 105   ; 4              ; 2            ; 4              ; 203    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_0|rsp_demux_001                                                                                                             ; 105   ; 4              ; 2            ; 4              ; 203    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_0|rsp_demux                                                                                                                 ; 105   ; 4              ; 2            ; 4              ; 203    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_0|cmd_mux_003                                                                                                               ; 104   ; 0              ; 2            ; 0              ; 102    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_0|cmd_mux_002|arb|adder                                                                                                     ; 8     ; 2              ; 0            ; 2              ; 4      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_0|cmd_mux_002|arb                                                                                                           ; 6     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|lpddr2|s0|mm_interconnect_0|cmd_mux_002                                                                                                               ; 205   ; 0              ; 0            ; 0              ; 103    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
